fold,arch,init,train_condition,attacker_type,eval_split,eval_condition,seed,level,rank1,rank5,top1_sim,margin,p_top1,auc,tar_at_far_1pct,mean_sim_same,mean_sim_diff,n_pos_pairs,n_neg_pairs
2,densenet121,pretrained,gs20,adaptive,test,gs20,1337,slice_level,0.8276105362182502,0.9734242709313264,0.8243697372003198,0.00762270445657696,0.001337058202089542,0.8503919117821085,0.23238175924561663,0.7550841077742845,0.6953015309211606,271480,850400
2,densenet121,pretrained,gs20,adaptive,test,gs20,1337,subject_level,1.0,1.0,0.9945430859275486,0.024828343287758205,0.039989656026380646,1.0,1.0,0.9945430859275486,0.9171016528402143,69,4692
2,densenet121,pretrained,gs20,blind,train,raw,1337,slice_level,0.9950454170107349,0.9978530140379851,0.9988179573827691,0.0005778011066868323,0.00021830899922102597,0.8929528541890517,0.4567418621730557,0.9923300423756116,0.980168051544297,172927,1211000
2,densenet121,pretrained,gs20,blind,train,raw,1337,subject_level,0.9954954954954955,1.0,0.9997055146608267,0.002454077338313197,0.005366710161471421,0.9999318751306032,0.9954954954954955,0.9997000441894875,0.9871939591427739,222,49062
2,densenet121,pretrained,gs20,blind,test,raw,1337,slice_level,1.0,1.0,0.9992955013731125,0.00027607876180144606,0.00029916591100790735,0.8893209511967848,0.4576874907912185,0.9932529281938447,0.9822105881126697,271480,850400
2,densenet121,pretrained,gs20,blind,test,raw,1337,subject_level,1.0,1.0,0.9998778666275135,0.00291175945945408,0.016906372932852177,1.0,1.0,0.9998778666275135,0.9887951715497613,69,4692
3,densenet121,pretrained,gs20,adaptive,train,gs20,1337,slice_level,0.612450462351387,0.8659180977542933,0.8302728733837683,0.007637954362553681,0.0011780016797385117,0.8758852679886526,0.2411619147598475,0.7641373642075991,0.6802528140244605,173369,1211200
3,densenet121,pretrained,gs20,adaptive,train,gs20,1337,subject_level,0.9954954954954955,1.0,0.9886053733460538,0.019010925615156018,0.0168313957742407,0.9999782404392897,1.0,0.9886043439577291,0.8791220606097454,222,49062
3,densenet121,pretrained,gs20,adaptive,test,gs20,1337,slice_level,0.8148854961832062,0.9682729007633588,0.8284076219211325,0.007725422405673347,0.0014630268564193823,0.8382599893729402,0.23415875989605367,0.7545398010324047,0.693410758127437,264752,838400
3,densenet121,pretrained,gs20,adaptive,test,gs20,1337,subject_level,1.0,1.0,0.9944832489110421,0.02562584047732146,0.04226926384844642,1.0,1.0,0.9944832489110421,0.9123965473456558,69,4692
3,densenet121,pretrained,gs20,blind,train,raw,1337,slice_level,0.993560105680317,0.9971928665785997,0.9987541492856163,0.0006089591503615738,0.00021935035495839974,0.8642114212542609,0.40200958648893403,0.9912973629470413,0.9798019433656863,173369,1211200
3,densenet121,pretrained,gs20,blind,train,raw,1337,subject_level,1.0,1.0,0.9997152060538799,0.002283500658499228,0.0053276381337897735,0.9999881561884743,1.0,0.9997152060538799,0.9877381526815444,222,49062
3,densenet121,pretrained,gs20,blind,test,raw,1337,slice_level,0.9992843511450382,0.9997614503816794,0.9990653773442707,0.0003637028644785626,0.00030840011985334016,0.8751331860528154,0.4168051610563848,0.9919596312581888,0.9808777127690073,264752,838400
3,densenet121,pretrained,gs20,blind,test,raw,1337,subject_level,1.0,1.0,0.9998207567394644,0.0029751736184825068,0.01692619865787202,0.9999752894226374,1.0,0.9998207567394644,0.9886512322905525,69,4692
4,densenet121,pretrained,gs20,adaptive,train,gs20,1337,slice_level,0.5327056491575818,0.8102081268582755,0.8247276653560586,0.007593472641137397,0.0009305661961175981,0.8110086381558825,0.2084988801954568,0.7505426987175653,0.6978994938485549,171905,1210800
4,densenet121,pretrained,gs20,adaptive,train,gs20,1337,subject_level,1.0,1.0,0.9874444029352687,0.01729973613678872,0.01144787788953263,0.9999854936261932,1.0,0.9874444029352687,0.9177682633299079,222,49062
4,densenet121,pretrained,gs20,adaptive,test,gs20,1337,slice_level,0.7754218952834271,0.9634357421029858,0.8296691800855754,0.007750980256182556,0.001334526968166016,0.8125962206418955,0.19499624852620673,0.7486975998645049,0.6932582152672258,335868,924400
4,densenet121,pretrained,gs20,adaptive,test,gs20,1337,subject_level,1.0,1.0,0.9948663080947987,0.02210999830909397,0.039166817090649536,1.0,1.0,0.9948663080947987,0.9175988096054659,69,4692
4,densenet121,pretrained,gs20,blind,train,raw,1337,slice_level,0.9955401387512388,0.9983481995374959,0.9991012270256833,0.0004573172769965533,0.00020886761984892645,0.879394574535722,0.45457083854454494,0.9933939782345934,0.9835785185772867,171905,1210800
4,densenet121,pretrained,gs20,blind,train,raw,1337,subject_level,1.0,1.0,0.9997709992232623,0.001857876240670144,0.0051884085594399556,0.9999989900625831,1.0,0.9997709992232623,0.9896774543278819,222,49062
4,densenet121,pretrained,gs20,blind,test,raw,1337,slice_level,0.9993509303331891,0.9995672868887927,0.999400221710853,0.00023670228257008003,0.0002743512787571546,0.8773502258026205,0.4474406612121429,0.9932891526477153,0.9822397009638263,335868,924400
4,densenet121,pretrained,gs20,blind,test,raw,1337,subject_level,1.0,1.0,0.9999051439589348,0.0025205672651097393,0.017019221289218334,1.0,1.0,0.9999051439589348,0.9882103598153398,69,4692
0,densenet121,pretrained,gs30,adaptive,train,gs30,1337,slice_level,0.43102593755162727,0.7368247150173468,0.8301348034437089,0.006119197988124125,0.0007551865296331941,0.8166026248359896,0.18892130927916984,0.7670080425436687,0.7189101737296505,176158,1210600
0,densenet121,pretrained,gs30,adaptive,train,gs30,1337,subject_level,1.0,1.0,0.9884192684656894,0.014968669792106249,0.010693677081578997,0.9999369010015803,1.0,0.9884192684656894,0.9247163036817486,221,48620
0,densenet121,pretrained,gs30,adaptive,test,gs30,1337,slice_level,0.6860128974872137,0.9372915276851234,0.8346345642553002,0.006317933426980631,0.0009913369454200114,0.8286193238415475,0.1879828663239495,0.7722084579422305,0.7235800093022723,305597,899400
0,densenet121,pretrained,gs30,adaptive,test,gs30,1337,subject_level,1.0,1.0,0.995172154051917,0.018229378972734724,0.032657405441360816,1.0,1.0,0.995172154051917,0.9329017372111603,70,4830
0,densenet121,pretrained,gs30,blind,train,raw,1337,slice_level,0.9874442425243681,0.9957046092846522,0.9991900926480781,0.00042372872056241036,0.00020468218414713447,0.8710510668681148,0.3996298777234074,0.9939353338777116,0.9851736104420428,176158,1210600
0,densenet121,pretrained,gs30,blind,train,raw,1337,subject_level,0.995475113122172,0.995475113122172,0.9997671621417568,0.0015943584398985988,0.005135024004358782,0.999981665925238,1.0,0.9997656299517705,0.9907621745732722,221,48620
0,densenet121,pretrained,gs30,blind,test,raw,1337,slice_level,0.9995552590615966,1.0,0.9994802604205136,0.0002221051046046146,0.00027012693527870565,0.8776728193661294,0.4316829026462956,0.994154385405253,0.98559129741269,305597,899400
0,densenet121,pretrained,gs30,blind,test,raw,1337,subject_level,1.0,1.0,0.9999059711183821,0.00195578932762146,0.016131446683513267,1.0,1.0,0.9999059711183821,0.991167478284974,70,4830
1,densenet121,pretrained,gs30,adaptive,train,gs30,1337,slice_level,0.4227910817506193,0.7319570602807597,0.8127894609649746,0.0066411208062994885,0.0008085064401847798,0.8289183114422445,0.18812991864183326,0.7474209785162264,0.6962443948973072,172939,1211000
1,densenet121,pretrained,gs30,adaptive,train,gs30,1337,subject_level,0.995475113122172,1.0,0.9871858957126669,0.014376774902257444,0.011298724247892787,0.9999515124215683,1.0,0.9871820839821484,0.9181189488991942,221,48620
1,densenet121,pretrained,gs30,adaptive,test,gs30,1337,slice_level,0.6671942120732535,0.9201899163463713,0.8130599774981203,0.007166024869366412,0.0011054812955791976,0.8040101159042947,0.18216644119104705,0.7409409197488432,0.6953959087258331,298628,884600
1,densenet121,pretrained,gs30,adaptive,test,gs30,1337,subject_level,1.0,1.0,0.9941331999642509,0.019478183133261544,0.032501420697995595,1.0,1.0,0.9941331999642509,0.9322850098521073,70,4830
1,densenet121,pretrained,gs30,blind,train,raw,1337,slice_level,0.9772089182493807,0.9912469033856317,0.9994373060572157,0.00029774028146493345,0.00019565107775094568,0.8462248825400978,0.34949317389368506,0.9953090495158963,0.988687419354768,172939,1211000
1,densenet121,pretrained,gs30,blind,train,raw,1337,subject_level,0.995475113122172,1.0,0.9998377817788275,0.001073153579936308,0.004972696826873322,0.9999559330741125,1.0,0.9998367752424732,0.9931360372333358,221,48620
1,densenet121,pretrained,gs30,blind,test,raw,1337,slice_level,0.998869545557314,0.9997739091114628,0.999565556972188,0.00018479768544765664,0.00026412084800931984,0.8082055713150372,0.3207669742957794,0.9942729216015741,0.9886539914305195,298628,884600
1,densenet121,pretrained,gs30,blind,test,raw,1337,subject_level,1.0,1.0,0.9999163636139461,0.0014992466994694302,0.015534949941294535,1.0,1.0,0.9999163636139461,0.9939216785549377,70,4830
2,densenet121,pretrained,gs30,adaptive,train,gs30,1337,slice_level,0.4004954582989265,0.7194054500412882,0.8071927559858113,0.006972601510196752,0.0008842190790173161,0.8230955622019034,0.185338321950881,0.7370154416395611,0.68361027000922,172927,1211000
2,densenet121,pretrained,gs30,adaptive,train,gs30,1337,subject_level,0.9954954954954955,1.0,0.9864911646456331,0.015900864257468835,0.011919159798773829,0.9998854180094243,0.9954954954954955,0.9864616455795528,0.9130257657764739,222,49062
2,densenet121,pretrained,gs30,adaptive,test,gs30,1337,slice_level,0.6563969896519285,0.9101599247412983,0.8118274176978661,0.007243468432300851,0.0012597549348553339,0.8347190447264887,0.1768859584499779,0.741549652371365,0.6862977494335859,271480,850400
2,densenet121,pretrained,gs30,adaptive,test,gs30,1337,subject_level,1.0,1.0,0.9941808045774266,0.020978120790011642,0.037488685866844826,1.0,1.0,0.9941808045774266,0.9213866131207116,69,4692
2,densenet121,pretrained,gs30,blind,train,raw,1337,slice_level,0.9846407927332783,0.9925681255161024,0.9990456680637269,0.00047658340287149494,0.00021332269893760365,0.8538048323918893,0.40234896806166764,0.9922975479449717,0.9819642534368693,172927,1211000
2,densenet121,pretrained,gs30,blind,train,raw,1337,subject_level,0.990990990990991,0.9954954954954955,0.9997189122814316,0.0018391158129717853,0.005243244937511983,0.9997663372067187,0.9954954954954955,0.9997095119308781,0.9888590364429741,222,49062
2,densenet121,pretrained,gs30,blind,test,raw,1337,slice_level,0.9992944496707432,1.0,0.9994163196796756,0.00024706744856130145,0.0002966617588444437,0.8716542836609291,0.43711507293354945,0.993438240698235,0.982825816411907,271480,850400
2,densenet121,pretrained,gs30,blind,test,raw,1337,subject_level,1.0,1.0,0.99988744829012,0.0025426304858663807,0.016753011612572533,1.0,1.0,0.99988744829012,0.9894363506294578,69,4692
3,densenet121,pretrained,gs30,adaptive,train,gs30,1337,slice_level,0.3911822985468956,0.6852708058124174,0.8840926027262541,0.004730338031423612,0.001010153162540115,0.85346208467741,0.10685301293772242,0.8307731215335492,0.6760519279978918,173369,1211200
3,densenet121,pretrained,gs30,adaptive,train,gs30,1337,subject_level,0.990990990990991,1.0,0.9923460365415694,0.010674683628855524,0.01570500520284514,0.9996373406548287,0.9954954954954955,0.9923166243342666,0.8063567365780865,222,49062
3,densenet121,pretrained,gs30,adaptive,test,gs30,1337,slice_level,0.5701335877862596,0.8664122137404581,0.8713396575927507,0.00539242870081927,0.0014207453865685432,0.787122932496841,0.14140403094216475,0.7973031503330567,0.720225206626053,264752,838400
3,densenet121,pretrained,gs30,adaptive,test,gs30,1337,subject_level,1.0,1.0,0.9957026079081107,0.016671168631401615,0.04415311127145221,1.0,1.0,0.9957026079081107,0.8998181075492885,69,4692
3,densenet121,pretrained,gs30,blind,train,raw,1337,slice_level,0.9947159841479525,0.9981836195508587,0.9995291672223783,0.00024083256721496582,0.00019589006583788202,0.8830141521237796,0.49252173110533026,0.9959568104253063,0.9886974379150603,173369,1211200
3,densenet121,pretrained,gs30,blind,train,raw,1337,subject_level,1.0,1.0,0.9998710958270339,0.0012890087054656433,0.005005191397005776,0.9999550118787003,1.0,0.9998710958270339,0.9923797099476394,222,49062
3,densenet121,pretrained,gs30,blind,test,raw,1337,slice_level,0.9992843511450382,0.9995229007633588,0.9996532501212059,0.0001338289069537898,0.0002772239245375363,0.8945363443924745,0.5032823170363208,0.9962063862254319,0.9891564124618579,264752,838400
3,densenet121,pretrained,gs30,blind,test,raw,1337,subject_level,1.0,1.0,0.9999002114586208,0.0016536902690279312,0.016012408109246822,0.9996942066051374,0.9855072463768116,0.9999002114586208,0.9927454869130282,69,4692
4,densenet121,pretrained,gs30,adaptive,train,gs30,1337,slice_level,0.3904856293359762,0.7089527585067724,0.8249165699609562,0.006066740415731908,0.0007018588324757613,0.7976647010068203,0.16678397952357407,0.7622580477497984,0.7192781032882274,171905,1210800
4,densenet121,pretrained,gs30,adaptive,train,gs30,1337,subject_level,0.990990990990991,1.0,0.9882475027629921,0.013926995498640043,0.009722886944760208,0.9999789749392294,1.0,0.988233463452743,0.9315989648788957,222,49062
4,densenet121,pretrained,gs30,adaptive,test,gs30,1337,slice_level,0.6436607529208135,0.9195153613154479,0.8283404034616008,0.006365416138680762,0.0009711262191975653,0.8022930720698768,0.16212321507258803,0.7617083465566259,0.7165368174168002,335868,924400
4,densenet121,pretrained,gs30,adaptive,test,gs30,1337,subject_level,1.0,1.0,0.9952652704888496,0.017752997253252113,0.03270039631836656,1.0,1.0,0.9952652704888496,0.9336144927085614,69,4692
4,densenet121,pretrained,gs30,blind,train,raw,1337,slice_level,0.9861248761149654,0.994383878427486,0.9994702031205186,0.00028384958591089416,0.0001901644016075121,0.8672383098567812,0.3925540269334807,0.9961088602571517,0.9907655887639991,171905,1210800
4,densenet121,pretrained,gs30,blind,train,raw,1337,subject_level,1.0,1.0,0.9998643664089409,0.0010181402300929164,0.004866468445355962,0.9999955930003624,1.0,0.9998643664089409,0.9943895924908227,222,49062
4,densenet121,pretrained,gs30,blind,test,raw,1337,slice_level,0.9995672868887927,1.0,0.999656408509358,0.00014601959288765062,0.0002476126429731045,0.8798652196050862,0.37503126228161066,0.9962518609388423,0.990114667575721,335868,924400
4,densenet121,pretrained,gs30,blind,test,raw,1337,subject_level,1.0,1.0,0.999943506890449,0.001472144023231838,0.01585233445022849,1.0,1.0,0.999943506890449,0.993517130778472,69,4692
0,densenet121,pretrained,gs40,adaptive,train,gs40,1337,slice_level,0.30679002147695356,0.6064761275400627,0.811977411909732,0.006010708179864611,0.0008328908867562811,0.8449007687605856,0.16136650052793514,0.7498312729924149,0.6914993447921561,176158,1210600
0,densenet121,pretrained,gs40,adaptive,train,gs40,1337,subject_level,1.0,1.0,0.9872197916065406,0.011851819931651672,0.012274755961451325,0.9997437882851776,0.995475113122172,0.9872197916065406,0.907410500699088,221,48620
0,densenet121,pretrained,gs40,adaptive,test,gs40,1337,slice_level,0.4861018456748944,0.8187680676006226,0.811568832474336,0.005979709699998465,0.0009542415086162368,0.8170227407686391,0.13659165502279144,0.7480882072016358,0.7027967124435804,305597,899400
0,densenet121,pretrained,gs40,adaptive,test,gs40,1337,subject_level,1.0,1.0,0.994585680110114,0.014321896859577724,0.03140489972595658,1.0,1.0,0.994585680110114,0.9340160710347611,70,4830
0,densenet121,pretrained,gs40,blind,train,raw,1337,slice_level,0.9889311085412192,0.995869816619858,0.9995495577735308,0.00023652641473477406,0.0001922567698540992,0.8612393351644483,0.4098423006619058,0.996098396708513,0.9900124722735932,176158,1210600
0,densenet121,pretrained,gs40,blind,train,raw,1337,subject_level,0.995475113122172,1.0,0.9998523752074436,0.0010034905839290014,0.0049467425270857315,0.9999852024472732,1.0,0.9998516375662515,0.9935177499217684,221,48620
0,densenet121,pretrained,gs40,blind,test,raw,1337,slice_level,0.9995552590615966,1.0,0.9997175209040321,0.0001222444741705245,0.00025368343928651975,0.8855671798064058,0.44071113263546435,0.9965138864024065,0.9903473478782328,305597,899400
0,densenet121,pretrained,gs40,blind,test,raw,1337,subject_level,1.0,1.0,0.999944634948458,0.0013534792831965854,0.015585984968181168,1.0,1.0,0.999944634948458,0.993693907216469,70,4830
1,densenet121,pretrained,gs40,adaptive,train,gs40,1337,slice_level,0.29132947976878615,0.5857968620974401,0.821839501304532,0.005601139505671431,0.0009232319160228062,0.8361985728928854,0.12254031768427018,0.7594455136183902,0.681981219207891,172939,1211000
1,densenet121,pretrained,gs40,adaptive,train,gs40,1337,subject_level,0.9864253393665159,1.0,0.9881771991695214,0.010845272249765526,0.01382182340445292,0.9997320619226395,0.995475113122172,0.9881534937819744,0.8842141132021775,221,48620
1,densenet121,pretrained,gs40,adaptive,test,gs40,1337,slice_level,0.5089305900972191,0.8184490165046349,0.8166843570790732,0.006175414687930095,0.0010954034266523426,0.7742677611114229,0.11494903358024029,0.743265934029627,0.6938852944862323,298628,884600
1,densenet121,pretrained,gs40,adaptive,test,gs40,1337,subject_level,1.0,1.0,0.9943570554256439,0.016834144932883127,0.033040470842804225,1.0,1.0,0.9943570554256439,0.927516025761393,70,4830
1,densenet121,pretrained,gs40,blind,train,raw,1337,slice_level,0.9606936416184971,0.9872832369942196,0.9996599803278015,0.0001809785328651636,0.0001883921423086952,0.8681532178720947,0.36267123089644326,0.9969756856226131,0.9915904033854419,172939,1211000
1,densenet121,pretrained,gs40,blind,train,raw,1337,subject_level,1.0,1.0,0.99990030030859,0.0007127569271967962,0.004884474651626737,0.999937505932981,1.0,0.99990030030859,0.9944691944887294,221,48620
1,densenet121,pretrained,gs40,blind,test,raw,1337,slice_level,0.9975130002260909,0.9990956364458512,0.999742620338446,0.00011478485415323056,0.00025894062839886,0.8447185448526399,0.34661183813975915,0.996190812368918,0.9901268896005042,298628,884600
1,densenet121,pretrained,gs40,blind,test,raw,1337,subject_level,1.0,1.0,0.9999528416565486,0.0010450950690678187,0.015562668030283281,1.0,1.0,0.9999528416565486,0.9937810804656327,70,4830
2,densenet121,pretrained,gs40,adaptive,train,gs40,1337,slice_level,0.29281585466556564,0.6074318744838976,0.8075845845665054,0.005990676610160721,0.000787651222715428,0.831248105971333,0.1598015347516582,0.7451278063156198,0.6922211223979265,172927,1211000
2,densenet121,pretrained,gs40,adaptive,train,gs40,1337,subject_level,0.990990990990991,1.0,0.987104782918552,0.011789790144911758,0.011413425374943931,0.9998676063858893,1.0,0.987096782740172,0.9145695609688433,222,49062
2,densenet121,pretrained,gs40,adaptive,test,gs40,1337,slice_level,0.49717779868297274,0.8309031044214488,0.8081912547910651,0.006176371285069807,0.0010160209500392494,0.816673678394317,0.14203992927655812,0.7454330579858124,0.6995131041771213,271480,850400
