fold,arch,init,train_condition,attacker_type,eval_split,eval_condition,seed,k_gallery,k_probe,level,rank1,rank5,top1_sim,margin,p_top1,auc,tar_at_far_1pct,mean_sim_same,mean_sim_diff,n_pos_pairs,n_neg_pairs
2,densenet121,scratch,gs50,adaptive,test,gs50,1337,5,1,slice_level,0.463768115942029,0.7246376811594203,0.9790387119072071,0.0017701525619064553,0.007770429783757182,0.8168240915773997,0.18840579710144928,0.9516519563785498,0.8812987724616044,345,13800
2,densenet121,scratch,gs50,adaptive,test,gs50,1337,5,1,subject_level,0.21739130434782608,0.6086956521739131,0.982519439165143,0.002900085587432419,0.03350850424148898,0.867962118684903,0.18840579710144928,0.9717940394429193,0.9006322774740741,69,4692
2,densenet121,scratch,gs50,blind,train,raw,1337,5,1,slice_level,0.8558558558558559,0.9009009009009009,0.9976561005051071,0.0010816460257177954,0.0012136722646385162,0.873053759840922,0.4900900900900901,0.9918144284067927,0.9756515418879084,1110,44400
2,densenet121,scratch,gs50,blind,train,raw,1337,5,1,subject_level,0.6036036036036037,0.7477477477477478,0.9969366603606457,0.0012664445885666857,0.005754831054054939,0.9347575838036888,0.6216216216216216,0.9953259157167899,0.9791553471114263,222,49062
2,densenet121,scratch,gs50,blind,test,raw,1337,5,1,slice_level,0.8695652173913043,0.927536231884058,0.9975356053614962,0.000991727994835895,0.0038052863319930825,0.8814295316110061,0.4985507246376812,0.9927112318467403,0.9774948751408121,345,13800
2,densenet121,scratch,gs50,blind,test,raw,1337,5,1,subject_level,0.6956521739130435,0.8405797101449275,0.996815940608149,0.0020994587221007414,0.018146646816445434,0.9342497868712702,0.6521739130434783,0.9956878717394843,0.9803913267168954,69,4692
3,densenet121,scratch,gs50,adaptive,train,gs50,1337,5,1,slice_level,0.2972972972972973,0.509009009009009,0.9816326858761074,0.00119044786100989,0.003864377130322192,0.8137104131158185,0.1972972972972973,0.9419004376944121,0.8252882590681851,1110,44400
3,densenet121,scratch,gs50,adaptive,train,gs50,1337,5,1,subject_level,0.19369369369369369,0.3918918918918919,0.9850093969353685,0.001785957329982036,0.017152530044686417,0.8522320626851629,0.24324324324324326,0.9636834902806325,0.8443987944851804,222,49062
3,densenet121,scratch,gs50,adaptive,test,gs50,1337,5,1,slice_level,0.37681159420289856,0.5942028985507246,0.978926816712255,0.0017432276753411777,0.008200288655749266,0.7744798361688722,0.1072463768115942,0.9425897492878679,0.8703045826243317,345,13800
3,densenet121,scratch,gs50,adaptive,test,gs50,1337,5,1,subject_level,0.2608695652173913,0.42028985507246375,0.9823698876560598,0.0024926213250643964,0.035547257117603134,0.8206629847906396,0.18840579710144928,0.9648338953653971,0.8918841272109813,69,4692
3,densenet121,scratch,gs50,blind,train,raw,1337,5,1,slice_level,0.8648648648648649,0.9099099099099099,0.9990881571361611,0.0005054288619273418,0.0010382436044925304,0.8710185455725996,0.4828828828828829,0.9962790514971759,0.9889154221573928,1110,44400
3,densenet121,scratch,gs50,blind,train,raw,1337,5,1,subject_level,0.527027027027027,0.7297297297297297,0.9986114603979094,0.0006074545619724033,0.0050549821693215286,0.9350405039991685,0.5675675675675675,0.997755154564574,0.9903980850381296,222,49062
3,densenet121,scratch,gs50,blind,test,raw,1337,5,1,slice_level,0.8985507246376812,0.9710144927536232,0.9990548033645188,0.0005382437636886818,0.0033166432969164157,0.8599222852341946,0.5072463768115942,0.9961395470992379,0.9893495178049889,345,13800
3,densenet121,scratch,gs50,blind,test,raw,1337,5,1,subject_level,0.6666666666666666,0.8115942028985508,0.9984675153442051,0.0008739863616832788,0.016097997153258842,0.9242929686052115,0.5942028985507246,0.9977211382078088,0.9909004974929269,69,4692
4,densenet121,scratch,gs50,adaptive,train,gs50,1337,5,1,slice_level,0.26576576576576577,0.4144144144144144,0.9857507538688075,0.0009518834921690795,0.003579251970550431,0.7629505214674133,0.14594594594594595,0.9227486912731652,0.8218133384492752,1110,44400
4,densenet121,scratch,gs50,adaptive,train,gs50,1337,5,1,subject_level,0.13063063063063063,0.28378378378378377,0.9876185967041565,0.0017878193039077897,0.016273281713192526,0.8152198762294152,0.15315315315315314,0.952392285471564,0.8512195606452992,222,49062
4,densenet121,scratch,gs50,adaptive,test,gs50,1337,5,1,slice_level,0.3188405797101449,0.5362318840579711,0.9838644378427146,0.0017788764359294505,0.0112419577072496,0.7400309808863683,0.09855072463768116,0.9157899362453515,0.827024775194949,345,13800
4,densenet121,scratch,gs50,adaptive,test,gs50,1337,5,1,subject_level,0.14492753623188406,0.463768115942029,0.9852010080779808,0.004267384176668914,0.049591950559313744,0.794580970384373,0.11594202898550725,0.9464445148689159,0.8553414927304858,69,4692
4,densenet121,scratch,gs50,blind,train,raw,1337,5,1,slice_level,0.8288288288288288,0.9009009009009009,0.9982316185225237,0.0007989409270587268,0.0010953942121862358,0.8565764751237724,0.45585585585585586,0.9936992782193261,0.9841753555270466,1110,44400
4,densenet121,scratch,gs50,blind,train,raw,1337,5,1,subject_level,0.5765765765765766,0.6981981981981982,0.9976875140323295,0.0007930892007844943,0.005263441684865602,0.9105878992603953,0.6126126126126126,0.9961246703122113,0.9864927291393882,222,49062
4,densenet121,scratch,gs50,blind,test,raw,1337,5,1,slice_level,0.8260869565217391,0.8985507246376812,0.9982357353403948,0.0009485422701075457,0.003651318936676219,0.8859110480991389,0.4782608695652174,0.9942223927249079,0.9813200151142867,345,13800
4,densenet121,scratch,gs50,blind,test,raw,1337,5,1,subject_level,0.6376811594202898,0.7971014492753623,0.9975062487781912,0.001095150691875513,0.017530742114868717,0.9434807319273015,0.6086956521739131,0.9965483459873475,0.9835775488223769,69,4692
0,resnet18,pretrained,raw,adaptive,train,raw,1337,5,1,slice_level,0.8642533936651584,0.9276018099547512,0.9083800380585959,0.019274698393377244,0.006719225788977823,0.9206644827091992,0.4298642533936652,0.8610589530672962,0.7595278243005815,1105,44200
0,resnet18,pretrained,raw,adaptive,train,raw,1337,5,1,subject_level,0.7782805429864253,0.9049773755656109,0.9176005019861109,0.021381698312802552,0.019982125285625187,0.9774277758440655,0.6561085972850679,0.9139152967552254,0.8060069734730969,221,48620
0,resnet18,pretrained,raw,adaptive,test,raw,1337,5,1,slice_level,0.9142857142857143,0.9857142857142858,0.9070737072399684,0.021596300601959228,0.018237360786380514,0.9225019387755103,0.4742857142857143,0.8622581136226654,0.7701256510743073,350,14000
0,resnet18,pretrained,raw,adaptive,test,raw,1337,5,1,subject_level,0.8714285714285714,0.9714285714285714,0.9158155347619737,0.02778634514127459,0.05303672291338444,0.9823040520556048,0.7285714285714285,0.9139242282935551,0.816033080769375,70,4830
1,resnet18,pretrained,raw,adaptive,train,raw,1337,5,1,slice_level,0.8054298642533937,0.9049773755656109,0.9049884593324964,0.018444556726050054,0.007128065908159133,0.9214044655105342,0.45701357466063347,0.8517343605805306,0.7512349274700584,1105,44200
1,resnet18,pretrained,raw,adaptive,train,raw,1337,5,1,subject_level,0.6832579185520362,0.8642533936651584,0.9137385803110459,0.02133526305807122,0.020320819985812606,0.9787110680110415,0.7013574660633484,0.9070213402018827,0.8001635923289017,221,48620
1,resnet18,pretrained,raw,adaptive,test,raw,1337,5,1,slice_level,0.8428571428571429,0.9285714285714286,0.899264692408698,0.023771304743630546,0.021337837572874767,0.9227861224489795,0.5142857142857142,0.8469698994500297,0.749975318312645,350,14000
1,resnet18,pretrained,raw,adaptive,test,raw,1337,5,1,subject_level,0.8285714285714286,0.8857142857142857,0.908317140170506,0.032779433046068465,0.060079107939132625,0.9764477965099083,0.7857142857142857,0.9037893448557173,0.8003003947112871,70,4830
2,resnet18,pretrained,raw,adaptive,train,raw,1337,5,1,slice_level,0.8738738738738738,0.9594594594594594,0.9435166305786854,0.01225266746572546,0.00478009891859885,0.9265707734761788,0.43873873873873875,0.9129748224675118,0.8152541366232945,1110,44400
2,resnet18,pretrained,raw,adaptive,train,raw,1337,5,1,subject_level,0.8243243243243243,0.9279279279279279,0.9493836341677485,0.015782140665226155,0.017014810152620345,0.974020645324302,0.7072072072072072,0.9470371781168757,0.8456447337000881,222,49062
2,resnet18,pretrained,raw,adaptive,test,raw,1337,5,1,slice_level,0.8985507246376812,0.9855072463768116,0.9391295849413112,0.010484836239745651,0.01220200050190307,0.8902730518798573,0.4289855072463768,0.9108792899311453,0.8310879030262215,345,13800
2,resnet18,pretrained,raw,adaptive,test,raw,1337,5,1,subject_level,0.8985507246376812,0.9710144927536232,0.9477406334185946,0.022742559080538544,0.04407645794360534,0.9568275325252975,0.6086956521739131,0.946639062701792,0.8638376745396157,69,4692
3,resnet18,pretrained,raw,adaptive,train,raw,1337,5,1,slice_level,0.7657657657657657,0.8918918918918919,0.9004708899034036,0.01867505344184669,0.007608121070121457,0.9132943957470985,0.4153153153153153,0.846282255488473,0.7384807101516305,1110,44400
3,resnet18,pretrained,raw,adaptive,train,raw,1337,5,1,subject_level,0.6981981981981982,0.8513513513513513,0.9094903681192312,0.020733624428242177,0.021907731492139468,0.968762176631811,0.6081081081081081,0.9016846764732052,0.7872143262855812,222,49062
3,resnet18,pretrained,raw,adaptive,test,raw,1337,5,1,slice_level,0.9130434782608695,1.0,0.9044730473255765,0.02452044988024062,0.022437296794268532,0.908095148078135,0.45217391304347826,0.8494406510090482,0.7476139743863672,345,13800
3,resnet18,pretrained,raw,adaptive,test,raw,1337,5,1,subject_level,0.8695652173913043,0.9420289855072463,0.9102346102396647,0.0287167231241862,0.05957337034245332,0.9794933096111791,0.7246376811594203,0.90754525039507,0.7986750955878418,69,4692
4,resnet18,pretrained,raw,adaptive,train,raw,1337,5,1,slice_level,0.7117117117117117,0.8738738738738738,0.9899748714120539,0.001968417081746969,0.0025426902528222954,0.845211863890918,0.24324324324324326,0.9833083973274575,0.8605981550929515,1110,44400
4,resnet18,pretrained,raw,adaptive,train,raw,1337,5,1,subject_level,0.7207207207207207,0.8873873873873874,0.9908788623036565,0.0028147708188306104,0.01174104344183663,0.902043828713145,0.3963963963963964,0.9900122768170124,0.866045132431864,222,49062
4,resnet18,pretrained,raw,adaptive,test,raw,1337,5,1,slice_level,0.7391304347826086,0.855072463768116,0.9852730873702229,0.002900298954784006,0.006824822462015394,0.7928622138206259,0.17101449275362318,0.9694136379421621,0.9058391323253728,345,13800
4,resnet18,pretrained,raw,adaptive,test,raw,1337,5,1,subject_level,0.6231884057971014,0.8405797101449275,0.9856896046279133,0.0034515201181605244,0.030726878755334495,0.84191408132251,0.2753623188405797,0.9803880219874175,0.9157314151906601,69,4692
0,resnet18,pretrained,gs0,adaptive,train,gs0,1337,5,1,slice_level,0.7420814479638009,0.9230769230769231,0.9446569047362556,0.007169359409970935,0.004113456229068238,0.9184281853360907,0.39819004524886875,0.9180742084170899,0.8165380143303407,1105,44200
0,resnet18,pretrained,gs0,adaptive,train,gs0,1337,5,1,subject_level,0.6968325791855203,0.8823529411764706,0.9534616125115442,0.01054688222807457,0.015862760230966284,0.9644193310017106,0.5520361990950227,0.9501489837784572,0.845135435718217,221,48620
0,resnet18,pretrained,gs0,adaptive,test,gs0,1337,5,1,slice_level,0.8,0.9857142857142858,0.9429309563977378,0.008857575484684535,0.011128071469387837,0.9088813265306124,0.38,0.9173866391181946,0.829428149917296,350,14000
0,resnet18,pretrained,gs0,adaptive,test,gs0,1337,5,1,subject_level,0.8,0.9428571428571428,0.9514240724699837,0.01273318954876491,0.04318537600338459,0.9563294883170659,0.6142857142857143,0.9489108519894737,0.8582200024932561,70,4830
0,resnet18,pretrained,gs0,blind,train,raw,1337,5,1,slice_level,0.7601809954751131,0.8506787330316742,0.9752895743059357,0.00893779820446515,0.0022782623742568005,0.8688980569603408,0.3556561085972851,0.9480881969853224,0.9081362195926554,1105,44200
0,resnet18,pretrained,gs0,blind,train,raw,1337,5,1,subject_level,0.6334841628959276,0.7692307692307693,0.972200563590451,0.0072465876108920415,0.008392334924125833,0.9484426273752864,0.5610859728506787,0.968006516473865,0.9273315548774197,221,48620
0,resnet18,pretrained,gs0,blind,test,raw,1337,5,1,slice_level,0.9,0.9571428571428572,0.975614595413208,0.010239055327006748,0.006773083716897028,0.865147857142857,0.3914285714285714,0.9507718638011388,0.9117226808922632,350,14000
0,resnet18,pretrained,gs0,blind,test,raw,1337,5,1,subject_level,0.7714285714285715,0.9142857142857143,0.9727244053568159,0.009048689263207572,0.025239573365875654,0.9492383910085773,0.6142857142857143,0.970225111927305,0.9305950373349476,70,4830
1,resnet18,pretrained,gs0,adaptive,train,gs0,1337,5,1,slice_level,0.5429864253393665,0.7420814479638009,0.9826712918497319,0.00210337913953341,0.00246135915768632,0.8255760733809709,0.15565610859728507,0.9730506060889403,0.8751248683015146,1105,44200
1,resnet18,pretrained,gs0,adaptive,train,gs0,1337,5,1,subject_level,0.583710407239819,0.751131221719457,0.985232032262362,0.002898237014787769,0.0110542490694891,0.88085820221833,0.23529411764705882,0.9835523304896118,0.8846716768037435,221,48620
1,resnet18,pretrained,gs0,adaptive,test,gs0,1337,5,1,slice_level,0.6,0.8142857142857143,0.9769711204937526,0.0024778706686837335,0.006127606398825134,0.8126353061224489,0.13714285714285715,0.9622860966409956,0.9060076244430882,350,14000
1,resnet18,pretrained,gs0,adaptive,test,gs0,1337,5,1,subject_level,0.6142857142857143,0.8142857142857143,0.981152252640043,0.004266149657113211,0.02756841318415744,0.8726205264714582,0.2571428571428571,0.9774968726294381,0.9203256824989003,70,4830
1,resnet18,pretrained,gs0,blind,train,raw,1337,5,1,slice_level,0.751131221719457,0.8733031674208145,0.9898418843476481,0.0030691691113812892,0.0013703611316960053,0.8776111566102252,0.3592760180995475,0.9794813133472771,0.9599588466000772,1105,44200
1,resnet18,pretrained,gs0,blind,train,raw,1337,5,1,subject_level,0.6244343891402715,0.8054298642533937,0.9891080411311188,0.0029283470697532414,0.006073761762992154,0.9515996712895833,0.5429864253393665,0.9876018495581269,0.967992875165088,221,48620
1,resnet18,pretrained,gs0,blind,test,raw,1337,5,1,slice_level,0.8428571428571429,0.9428571428571428,0.9883786967822483,0.004307611499513898,0.004450168896333448,0.8988460204081633,0.39714285714285713,0.978022918019976,0.9564560220496995,350,14000
1,resnet18,pretrained,gs0,blind,test,raw,1337,5,1,subject_level,0.7285714285714285,0.9428571428571428,0.9877183607646397,0.004734687294278826,0.01953085543853896,0.963368825791186,0.6142857142857143,0.9868132310254233,0.9650310528697928,70,4830
2,resnet18,pretrained,gs0,adaptive,train,gs0,1337,5,1,slice_level,0.6711711711711712,0.8918918918918919,0.968651682138443,0.004102068441408174,0.0027480132354482135,0.9019989956172388,0.2828828828828829,0.9547577769369693,0.8679060980006381,1110,44400
2,resnet18,pretrained,gs0,adaptive,train,gs0,1337,5,1,subject_level,0.7477477477477478,0.918918918918919,0.9741062414538753,0.005857728086076341,0.011739458297253461,0.9503908641428515,0.45495495495495497,0.9728080138966844,0.8844585323344917,222,49062
2,resnet18,pretrained,gs0,adaptive,test,gs0,1337,5,1,slice_level,0.8405797101449275,0.8985507246376812,0.9652334840401359,0.004470247289408808,0.0068752324762011785,0.8444103129594623,0.2579710144927536,0.9496177051378333,0.8947788100484488,345,13800
2,resnet18,pretrained,gs0,adaptive,test,gs0,1337,5,1,subject_level,0.7971014492753623,0.9565217391304348,0.9716835324315057,0.008099796115488245,0.02920985902133195,0.9112519614020782,0.37681159420289856,0.9701810116353242,0.9143990566485577,69,4692
2,resnet18,pretrained,gs0,blind,train,raw,1337,5,1,slice_level,0.7972972972972973,0.8873873873873874,0.9855149906497818,0.005097958955678854,0.0016196368294684133,0.8734176000324649,0.4045045045045045,0.9699018365091032,0.9434249020629638,1110,44400
2,resnet18,pretrained,gs0,blind,train,raw,1337,5,1,subject_level,0.6576576576576577,0.8558558558558559,0.9840130040774474,0.004475122636502927,0.006735394893398693,0.9516394681339038,0.5630630630630631,0.9819098850628277,0.9550529581056398,222,49062
2,resnet18,pretrained,gs0,blind,test,raw,1337,5,1,slice_level,0.8695652173913043,0.927536231884058,0.9856663130331731,0.005988114985866823,0.005198913926690601,0.8482515227893301,0.3652173913043478,0.9693531267884848,0.9435197574591291,345,13800
2,resnet18,pretrained,gs0,blind,test,raw,1337,5,1,subject_level,0.7391304347826086,0.8840579710144928,0.9829826380895532,0.005681451680003733,0.021205069119299667,0.9321200439848277,0.5652173913043478,0.9816547468088676,0.9554282191820055,69,4692
3,resnet18,pretrained,gs0,adaptive,train,gs0,1337,5,1,slice_level,0.7252252252252253,0.8783783783783784,0.878780123618272,0.0162838305438961,0.0061351637941206225,0.9041776032789546,0.41081081081081083,0.829014410575231,0.7345076293538552,1110,44400
3,resnet18,pretrained,gs0,adaptive,train,gs0,1337,5,1,subject_level,0.6846846846846847,0.8648648648648649,0.898216404356398,0.017286812936937488,0.01875585513525047,0.9624744439927269,0.6261261261261262,0.8911391185210632,0.789876938630373,222,49062
