model,init,train_condition,eval_condition,attacker_type,fold_id,subject_auc,subject_acc,subject_bacc,sensitivity,specificity,msp_correct_mean,msp_wrong_mean,nll_correct_mean,nll_wrong_mean,nllpct_correct_mean,nllpct_wrong_mean,n_train_subjects,n_val_subjects,n_train_slices,n_val_slices,lr,weight_decay,patience,num_epochs_max,epochs_trained,best_val_auc,best_val_loss,seed,timestamp,ckpt_path
resnet18,scratch,raw,raw,adaptive,3,0.9284436493738819,0.7678571428571429,0.5,0.0,1.0,0.9149401014278078,0.7563553401788988,0.09154434966095225,1.5941544695593757,91.49401014278078,24.36446598211012,222,56,12000,7347,8e-05,0.0005,7,50,7,0.9284436493738819,0.4833258602382808,1337,2026-01-18 02:00:48,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/resnet18/scratch/raw/fold_3.pt
densenet121,scratch,raw,raw,adaptive,3,0.924865831842576,0.6964285714285714,0.8023255813953488,1.0,0.6046511627906976,0.8983596225413191,0.9139518575986717,0.11120287765672805,2.97533007067888,89.83596225413189,8.604814240132836,222,56,12000,7347,8e-05,0.0005,7,50,6,0.924865831842576,1.1052339419497754,1337,2026-01-18 02:16:01,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/densenet121/scratch/raw/fold_3.pt
resnet18,scratch,gs0,gs0,adaptive,3,0.9391771019677996,0.8214285714285714,0.6153846153846154,0.23076923076923078,1.0,0.8762286439769419,0.7221659223328755,0.14157204078042976,1.4636871185981828,87.62286439769416,27.78340776671245,222,56,12000,7347,8e-05,0.0005,7,50,8,0.9391771019677996,0.41819570637468634,1337,2026-01-18 02:21:49,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/resnet18/scratch/gs0/fold_3.pt
resnet18,scratch,gs0,raw,blind,3,0.2558139534883721,0.7678571428571429,0.5,0.0,1.0,0.7372874477615049,0.7589523492918662,0.3054635145210725,1.4256204696615122,73.72874477615049,24.104765070813365,222,56,12000,7347,8e-05,0.0005,7,50,,,,1337,2026-01-18 02:21:54,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/resnet18/scratch/gs0/fold_3.pt
densenet121,scratch,gs0,gs0,adaptive,3,0.9338103756708408,0.8214285714285714,0.6958855098389982,0.46153846153846156,0.9302325581395349,0.8870974855197923,0.6883675003754756,0.1253277345593805,1.2885730129022104,88.70974855197923,31.163249962452436,222,56,12000,7347,8e-05,0.0005,7,50,8,0.9338103756708408,0.4501310057681182,1337,2026-01-18 02:39:24,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/densenet121/scratch/gs0/fold_3.pt
densenet121,scratch,gs0,raw,blind,3,0.8103756708407872,0.7678571428571429,0.5,0.0,1.0,0.8602953400650574,0.8401895240811991,0.15070576303164696,1.8362763521482015,86.02953400650574,15.9810475918801,222,56,12000,7347,8e-05,0.0005,7,50,,,,1337,2026-01-18 02:39:37,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/densenet121/scratch/gs0/fold_3.pt
resnet18,scratch,gs10,gs10,adaptive,3,0.923076923076923,0.8392857142857143,0.7611806797853309,0.6153846153846154,0.9069767441860465,0.8536226449828758,0.6612195463110042,0.16751633842069938,1.1064106361374095,85.36226449828757,33.87804536889959,222,56,12000,7347,8e-05,0.0005,7,50,8,0.923076923076923,0.4044000403634433,1337,2026-01-18 02:45:23,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/resnet18/scratch/gs10/fold_3.pt
resnet18,scratch,gs10,raw,blind,3,0.5742397137745975,0.7678571428571429,0.5,0.0,1.0,0.7467715370497441,0.7416373140697048,0.29443741897699255,1.3586955802148932,74.67715370497442,25.836268593029505,222,56,12000,7347,8e-05,0.0005,7,50,,,,1337,2026-01-18 02:45:27,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/resnet18/scratch/gs10/fold_3.pt
densenet121,scratch,gs10,gs10,adaptive,3,0.9499105545617172,0.8035714285714286,0.5769230769230769,0.15384615384615385,1.0,0.9245117012187148,0.7251016012026964,0.08450803733661696,1.4612937427725499,92.45117012187151,27.489839879730365,222,56,12000,7347,8e-05,0.0005,7,50,3,0.9499105545617172,0.4115198153745511,1337,2026-01-18 02:57:12,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/densenet121/scratch/gs10/fold_3.pt
densenet121,scratch,gs10,raw,blind,3,0.8926654740608229,0.7678571428571429,0.5,0.0,1.0,0.9988522294239277,0.9985515776138011,0.0011484621652328554,6.539179479137754,99.88522294239279,0.1448422386198816,222,56,12000,7347,8e-05,0.0005,7,50,,,,1337,2026-01-18 02:57:25,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/densenet121/scratch/gs10/fold_3.pt
resnet18,scratch,gs20,gs20,adaptive,3,0.9159212880143113,0.8571428571428571,0.7996422182468694,0.6923076923076923,0.9069767441860465,0.8232385740278699,0.7092589481898974,0.2062294216293006,1.3295518963508743,82.32385740278698,29.07410518101026,222,56,12000,7347,8e-05,0.0005,7,50,15,0.9159212880143113,0.4561109018736872,1337,2026-01-18 03:05:36,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/resnet18/scratch/gs20/fold_3.pt
resnet18,scratch,gs20,raw,blind,3,0.7978533094812164,0.23214285714285715,0.5,1.0,0.0,0.9736272613429353,0.94144713383603,0.02678059921326079,3.112231618806834,97.36272613429354,5.855286616396982,222,56,12000,7347,8e-05,0.0005,7,50,,,,1337,2026-01-18 03:05:41,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/resnet18/scratch/gs20/fold_3.pt
densenet121,scratch,gs20,gs20,adaptive,3,0.9338103756708408,0.8928571428571429,0.9302325581395349,1.0,0.8604651162790697,0.8104879918247331,0.7505563026324155,0.22395382022130647,1.4674277432565237,81.04879918247329,24.94436973675845,222,56,12000,7347,8e-05,0.0005,7,50,2,0.9338103756708408,0.4217320716586606,1337,2026-01-18 03:16:32,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/densenet121/scratch/gs20/fold_3.pt
densenet121,scratch,gs20,raw,blind,3,0.8819320214669052,0.7678571428571429,0.5,0.0,1.0,0.9962575954014173,0.9920395733315099,0.0037514875393827025,4.916051129742152,99.62575954014176,0.7960426668489945,222,56,12000,7347,8e-05,0.0005,7,50,,,,1337,2026-01-18 03:16:45,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/densenet121/scratch/gs20/fold_3.pt
resnet18,scratch,gs30,gs30,adaptive,3,0.8998211091234347,0.8392857142857143,0.7880143112701252,0.6923076923076923,0.8837209302325582,0.818246021523332,0.6946623522628058,0.21107568678289987,1.2865978696016824,81.82460215233318,30.533764773719415,222,56,12000,7347,8e-05,0.0005,7,50,13,0.8998211091234347,0.4837363267253185,1337,2026-01-18 03:24:14,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/resnet18/scratch/gs30/fold_3.pt
resnet18,scratch,gs30,raw,blind,3,0.7084078711985689,0.7678571428571429,0.5,0.0,1.0,0.7586541833105901,0.7429618067219792,0.2765005161374852,1.361572290193486,75.86541833105902,25.703819327802083,222,56,12000,7347,8e-05,0.0005,7,50,,,,1337,2026-01-18 03:24:19,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/resnet18/scratch/gs30/fold_3.pt
densenet121,scratch,gs30,gs30,adaptive,3,0.9373881932021467,0.8571428571428571,0.7191413237924866,0.46153846153846156,0.9767441860465116,0.8529370024503629,0.6854172427437558,0.1714790922369711,1.2514405436853955,85.29370024503629,31.458275725624414,222,56,12000,7347,8e-05,0.0005,7,50,13,0.9373881932021467,0.477248164857256,1337,2026-01-18 03:47:40,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/densenet121/scratch/gs30/fold_3.pt
densenet121,scratch,gs30,raw,blind,3,0.30590339892665475,0.7678571428571429,0.5,0.0,1.0,0.946428392621707,0.9491899570009561,0.055084187669403845,2.9828111550678518,94.6428392621707,5.081004299904389,222,56,12000,7347,8e-05,0.0005,7,50,,,,1337,2026-01-18 03:47:53,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/densenet121/scratch/gs30/fold_3.pt
resnet18,scratch,gs40,gs40,adaptive,3,0.8819320214669052,0.75,0.4883720930232558,0.0,0.9767441860465116,0.9555827929572998,0.7848972606709792,0.04900575593221553,1.8444165368279724,95.55827929572997,21.510273932902066,222,56,12000,7347,8e-05,0.0005,7,50,3,0.8819320214669052,0.6423355728259375,1337,2026-01-18 03:51:54,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/resnet18/scratch/gs40/fold_3.pt
resnet18,scratch,gs40,raw,blind,3,0.6064400715563506,0.23214285714285715,0.5,1.0,0.0,0.9945445337060861,0.9923111036118045,0.005473856307436108,5.1160183048792955,99.4544533706086,0.7688896388195547,222,56,12000,7347,8e-05,0.0005,7,50,,,,1337,2026-01-18 03:51:59,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/resnet18/scratch/gs40/fold_3.pt
densenet121,scratch,gs40,gs40,adaptive,3,0.9338103756708407,0.8571428571428571,0.7191413237924866,0.46153846153846156,0.9767441860465116,0.8329165376825713,0.6298697669051527,0.20082489657967748,1.0045098693675083,83.29165376825712,37.01302330948473,222,56,12000,7347,8e-05,0.0005,7,50,2,0.9338103756708407,0.3448778968946687,1337,2026-01-18 04:02:35,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/densenet121/scratch/gs40/fold_3.pt
densenet121,scratch,gs40,raw,blind,3,0.8711985688729875,0.7678571428571429,0.5,0.0,1.0,0.9989939126545692,0.9957570573919519,0.0010074053443534347,5.821242700589339,99.89939126545691,0.4242942608048137,222,56,12000,7347,8e-05,0.0005,7,50,,,,1337,2026-01-18 04:02:48,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/densenet121/scratch/gs40/fold_3.pt
resnet18,scratch,gs50,gs50,adaptive,3,0.8747763864042933,0.8035714285714286,0.7647584973166368,0.6923076923076923,0.8372093023255814,0.7894212802106533,0.6534443121970852,0.2520433869267453,1.1208230798487546,78.9421280210653,34.655568780291475,222,56,12000,7347,8e-05,0.0005,7,50,5,0.8747763864042933,0.5691539018318571,1337,2026-01-18 04:07:28,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/resnet18/scratch/gs50/fold_3.pt
resnet18,scratch,gs50,raw,blind,3,0.7155635062611806,0.23214285714285715,0.5,1.0,0.0,0.9999986805878365,0.999998278407253,1.3194146690001543e-06,13.526141017988028,99.99986805878362,0.00017215927471650528,222,56,12000,7347,8e-05,0.0005,7,50,,,,1337,2026-01-18 04:07:33,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/resnet18/scratch/gs50/fold_3.pt
densenet121,scratch,gs50,gs50,adaptive,3,0.8801431127012522,0.75,0.5152057245080501,0.07692307692307693,0.9534883720930233,0.8946334842960381,0.7402594504790658,0.117672506491912,1.476341339797372,89.4633484296038,25.974054952093418,222,56,12000,7347,8e-05,0.0005,7,50,6,0.8801431127012522,0.5693615227937698,1337,2026-01-18 04:22:54,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/densenet121/scratch/gs50/fold_3.pt
densenet121,scratch,gs50,raw,blind,3,0.3148479427549195,0.7678571428571429,0.5,0.0,1.0,0.9949251194208213,0.9960683412157862,0.005089654115742816,5.57835078762187,99.49251194208215,0.3931658784213735,222,56,12000,7347,8e-05,0.0005,7,50,,,,1337,2026-01-18 04:23:07,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/densenet121/scratch/gs50/fold_3.pt
resnet18,scratch,raw,raw,adaptive,4,0.9853801169590644,0.8571428571428571,0.7777777777777778,0.5555555555555556,1.0,0.8338446022804341,0.5751801258515097,0.19882350416950537,0.8693108349341887,83.38446022804341,42.48198741484904,222,56,12000,6727,8e-05,0.0005,7,50,4,0.9853801169590644,0.39151469266639566,1337,2026-01-18 04:27:20,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/resnet18/scratch/raw/fold_4.pt
densenet121,scratch,raw,raw,adaptive,4,0.9502923976608186,0.875,0.8494152046783625,0.7777777777777778,0.9210526315789473,0.8098830541039593,0.6056656920981983,0.2273137492977079,0.9453122541746023,80.98830541039594,39.43343079018017,222,56,12000,6727,8e-05,0.0005,7,50,1,0.9502923976608186,0.3542273466317159,1337,2026-01-18 04:36:38,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/densenet121/scratch/raw/fold_4.pt
resnet18,scratch,gs0,gs0,adaptive,4,0.9692982456140351,0.875,0.8932748538011696,0.9444444444444444,0.8421052631578947,0.8263423252216809,0.6255547983168457,0.20180196855319166,1.1448609509121463,82.63423252216809,37.44452016831543,222,56,12000,6727,8e-05,0.0005,7,50,11,0.9692982456140351,0.450251782277845,1337,2026-01-18 04:43:20,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/resnet18/scratch/gs0/fold_4.pt
resnet18,scratch,gs0,raw,blind,4,0.7602339181286549,0.6785714285714286,0.5,0.0,1.0,0.9182595529021135,0.9167527539595481,0.0852767742493034,2.4860410910292368,91.82595529021137,8.32472460404519,222,56,12000,6727,8e-05,0.0005,7,50,,,,1337,2026-01-18 04:43:24,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/resnet18/scratch/gs0/fold_4.pt
densenet121,scratch,gs0,gs0,adaptive,4,0.8991228070175439,0.8571428571428571,0.8362573099415205,0.7777777777777778,0.8947368421052632,0.8024501388530142,0.6940913026844482,0.23867043607343152,1.261865719213119,80.24501388530142,30.59086973155518,222,56,12000,6727,8e-05,0.0005,7,50,1,0.8991228070175439,0.42080600925211636,1337,2026-01-18 04:52:47,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/densenet121/scratch/gs0/fold_4.pt
densenet121,scratch,gs0,raw,blind,4,0.4371345029239766,0.6785714285714286,0.5,0.0,1.0,0.9082865525442496,0.9171474675760298,0.09667355868215949,2.5048284144638195,90.82865525442493,8.285253242397037,222,56,12000,6727,8e-05,0.0005,7,50,,,,1337,2026-01-18 04:52:59,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/densenet121/scratch/gs0/fold_4.pt
resnet18,scratch,gs10,gs10,adaptive,4,0.9502923976608186,0.8392857142857143,0.8377192982456141,0.8333333333333334,0.8421052631578947,0.8315232484310601,0.6551363462105999,0.1928015569768671,1.1463322208953128,83.15232484310599,34.48636537894001,222,56,12000,6727,8e-05,0.0005,7,50,8,0.9502923976608186,0.4880908176584064,1337,2026-01-18 04:58:38,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/resnet18/scratch/gs10/fold_4.pt
resnet18,scratch,gs10,raw,blind,4,0.577485380116959,0.6785714285714286,0.5,0.0,1.0,0.873467181074519,0.87278290879284,0.135290422915225,2.0619903680626965,87.34671810745189,12.721709120715996,222,56,12000,6727,8e-05,0.0005,7,50,,,,1337,2026-01-18 04:58:42,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/resnet18/scratch/gs10/fold_4.pt
densenet121,scratch,gs10,gs10,adaptive,4,0.9444444444444444,0.6428571428571429,0.7368421052631579,1.0,0.47368421052631576,0.8082886357608684,0.7332786724171652,0.22723417261951592,1.5226691776684231,80.82886357608683,26.67213275828349,222,56,12000,6727,8e-05,0.0005,7,50,1,0.9444444444444444,0.7583289407193661,1337,2026-01-18 05:08:01,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/densenet121/scratch/gs10/fold_4.pt
densenet121,scratch,gs10,raw,blind,4,0.6681286549707602,0.6607142857142857,0.4868421052631579,0.0,0.9736842105263158,0.6805763167819829,0.6258909370187284,0.3921313069082197,0.9878399927531522,68.05763167819829,37.41090629812716,222,56,12000,6727,8e-05,0.0005,7,50,,,,1337,2026-01-18 05:08:13,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/densenet121/scratch/gs10/fold_4.pt
resnet18,scratch,gs20,gs20,adaptive,4,0.9634502923976608,0.7142857142857143,0.5555555555555556,0.1111111111111111,1.0,0.8515341194183815,0.6867294069342015,0.1641821367336483,1.2102698355488868,85.15341194183816,31.327059306579848,222,56,12000,6727,8e-05,0.0005,7,50,10,0.9634502923976608,0.5328316978126202,1337,2026-01-18 05:14:31,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/resnet18/scratch/gs20/fold_4.pt
resnet18,scratch,gs20,raw,blind,4,0.4342105263157895,0.6785714285714286,0.5,0.0,1.0,0.6871524558644522,0.7084318278947114,0.3813572952521098,1.2426030557872656,68.71524558644519,29.156817210528875,222,56,12000,6727,8e-05,0.0005,7,50,,,,1337,2026-01-18 05:14:36,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/resnet18/scratch/gs20/fold_4.pt
densenet121,scratch,gs20,gs20,adaptive,4,0.9298245614035088,0.6964285714285714,0.7763157894736843,1.0,0.5526315789473685,0.804124125540177,0.7291309042189595,0.2342232284629793,1.5849502067583778,80.4124125540177,27.086909578104045,222,56,12000,6727,8e-05,0.0005,7,50,2,0.9298245614035088,0.8381711007710898,1337,2026-01-18 05:25:03,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/densenet121/scratch/gs20/fold_4.pt
densenet121,scratch,gs20,raw,blind,4,0.46345029239766083,0.6785714285714286,0.5,0.0,1.0,0.9037478697453544,0.9096430051891554,0.10251055994894537,2.5366863601175984,90.37478697453544,9.035699481084462,222,56,12000,6727,8e-05,0.0005,7,50,,,,1337,2026-01-18 05:25:15,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/densenet121/scratch/gs20/fold_4.pt
resnet18,scratch,gs30,gs30,adaptive,4,0.9780701754385965,0.7678571428571429,0.6388888888888888,0.2777777777777778,1.0,0.8488695596126552,0.692112317606129,0.17233300766170853,1.2074516485157927,84.88695596126551,30.788768239387117,222,56,12000,6727,8e-05,0.0005,7,50,15,0.9780701754385965,0.5222454797827972,1337,2026-01-18 05:33:16,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/resnet18/scratch/gs30/fold_4.pt
resnet18,scratch,gs30,raw,blind,4,0.4137426900584795,0.6785714285714286,0.5,0.0,1.0,0.8870098684048972,0.8875732952261538,0.11990059766685539,2.1855552582270565,88.7009868404897,11.242670477384628,222,56,12000,6727,8e-05,0.0005,7,50,,,,1337,2026-01-18 05:33:20,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/resnet18/scratch/gs30/fold_4.pt
resnet18,scratch,gs40,gs40,adaptive,4,0.8859649122807018,0.6785714285714286,0.5,0.0,1.0,0.9544091478475576,0.888228693820526,0.04827324975834406,2.327579363960231,95.44091478475578,11.17713061794739,222,56,12000,6727,8e-05,0.0005,7,50,5,0.8859649122807018,0.9245659721628675,1337,2026-01-18 05:51:39,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/resnet18/scratch/gs40/fold_4.pt
resnet18,scratch,gs40,raw,blind,4,0.25584795321637427,0.32142857142857145,0.5,1.0,0.0,0.9999639203631749,0.9999827721578358,3.608063654562339e-05,11.633972468417051,99.99639203631749,0.0017227842164168588,222,56,12000,6727,8e-05,0.0005,7,50,,,,1337,2026-01-18 05:51:51,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/resnet18/scratch/gs40/fold_4.pt
densenet121,scratch,gs40,gs40,adaptive,4,0.912280701754386,0.8035714285714286,0.7236842105263157,0.5,0.9473684210526315,0.8074559401541966,0.6432846160602136,0.23136701923834654,1.067872197286165,80.74559401541968,35.67153839397864,222,56,12000,6727,8e-05,0.0005,7,50,2,0.912280701754386,0.464346725142227,1337,2026-01-18 06:02:22,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/densenet121/scratch/gs40/fold_4.pt
densenet121,scratch,gs40,raw,blind,4,0.8596491228070176,0.6964285714285714,0.7616959064327485,0.9444444444444444,0.5789473684210527,0.7001754389064109,0.6140073813182277,0.3695753879225928,0.9849090383850594,70.01754389064111,38.599261868177216,222,56,12000,6727,8e-05,0.0005,7,50,,,,1337,2026-01-18 06:02:34,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/densenet121/scratch/gs40/fold_4.pt
resnet18,scratch,gs50,gs50,adaptive,4,0.9005847953216375,0.6785714285714286,0.5146198830409356,0.05555555555555555,0.9736842105263158,0.8625331226666207,0.7562662964640019,0.1513617317371053,1.4849372736291995,86.25331226666209,24.373370353599814,222,56,12000,6727,8e-05,0.0005,7,50,17,0.9005847953216375,0.6858527741904529,1337,2026-01-18 06:11:17,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/resnet18/scratch/gs50/fold_4.pt
resnet18,scratch,gs50,raw,blind,4,0.5453216374269007,0.6785714285714286,0.5,0.0,1.0,0.7316664112499907,0.7291549877102265,0.31256065408670597,1.3076031338480196,73.16664112499907,27.084501228977345,222,56,12000,6727,8e-05,0.0005,7,50,,,,1337,2026-01-18 06:11:21,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/resnet18/scratch/gs50/fold_4.pt
densenet121,scratch,gs50,gs50,adaptive,4,0.8932748538011696,0.48214285714285715,0.618421052631579,1.0,0.23684210526315788,0.8210446690789664,0.773427537821294,0.22656837304268299,1.7960542001518034,82.10446690789662,22.657246217870593,222,56,12000,6727,8e-05,0.0005,7,50,7,0.8932748538011696,1.8980103520289906,1337,2026-01-18 06:36:58,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/densenet121/scratch/gs50/fold_4.pt
densenet121,scratch,gs50,raw,blind,4,0.6359649122807017,0.6785714285714286,0.5,0.0,1.0,0.9807559212838193,0.9787632816229426,0.019439445154837205,3.866612381366505,98.07559212838193,2.1236718377057273,222,56,12000,6727,8e-05,0.0005,7,50,,,,1337,2026-01-18 06:37:15,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/densenet121/scratch/gs50/fold_4.pt
